기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액
2023,양주시,20대,여,153843,3239106155.0,1487.0,57913541.0,21055.0
2023,양주시,30대,남,218956,6068997033.0,2368.0,178722885.0,27718.0
2023,양주시,30대,여,298789,9286019613.0,2775.0,175603636.0,31079.0
2023,양주시,40대,남,408889,13104534328.0,3561.0,274504749.0,32049.0
2023,양주시,40대,여,598213,18548817928.0,4786.0,261040404.0,31007.0
2023,양주시,50대,남,273395,6852327543.0,2494.0,161762542.0,25064.0
2023,양주시,50대,여,246732,6135624661.0,2051.0,93207993.0,24868.0
2023,양주시,60대,남,114799,2665809771.0,1027.0,77012509.0,23222.0
2023,양주시,60대,여,97274,2433696933.0,861.0,38338981.0,25019.0
2023,양주시,70대,남,27472,675631720.0,290.0,15552865.0,24593.0
2023,양주시,70대,여,26153,609544003.0,227.0,10267967.0,23307.0
2023,양주시,80대 이상,남,6328,140416153.0,38.0,1666018.0,22190.0
2023,양주시,80대 이상,여,4658,110145510.0,30.0,1382200.0,23647.0
2023,양주시,기타,-,74436,2372052022.0,625.0,30980652.0,31867.0
2023,양평군,10대,남,32986,647236901.0,194.0,7717169.0,19622.0
2023,양평군,10대,여,24116,544649470.0,188.0,9494408.0,22585.0
2023,양평군,20대,남,104197,2385389492.0,1082.0,49643294.0,22893.0
2023,양평군,20대,여,97219,2298819302.0,1082.0,39624764.0,23646.0
2023,양평군,30대,남,147553,3644438886.0,1431.0,82573311.0,24699.0
2023,양평군,30대,여,172669,4241430884.0,1908.0,79400612.0,24564.0
2023,양평군,40대,남,285334,7166732071.0,2602.0,135315715.0,25117.0
2023,양평군,40대,여,397768,9405486379.0,3428.0,128400758.0,23646.0
2023,양평군,50대,남,311945,7670394294.0,2586.0,133570300.0,24589.0
2023,양평군,50대,여,354930,9009146411.0,3289.0,140545259.0,25383.0
2023,양평군,60대,남,303887,8436972073.0,3257.0,190514288.0,27764.0
2023,양평군,60대,여,296321,8221654476.0,3145.0,155686236.0,27746.0
2023,양평군,70대,남,124503,3481573579.0,1259.0,71239673.0,27964.0
2023,양평군,70대,여,98783,2669744921.0,973.0,40022292.0,27026.0
2023,양평군,80대 이상,남,23206,656178957.0,227.0,10646579.0,28276.0
2023,양평군,80대 이상,여,15021,408132339.0,148.0,7176950.0,27171.0
2023,양평군,기타,-,142849,4716302088.0,1174.0,57623445.0,33016.0
2023,여주시,10대,남,9978,176123021.0,44.0,2121230.0,17651.0
2023,여주시,10대,여,10519,250233806.0,80.0,3015865.0,23789.0
2023,여주시,20대,남,87458,1916512434.0,568.0,22114986.0,21914.0
2023,여주시,20대,여,87172,2047625627.0,802.0,24020799.0,23489.0
2023,여주시,30대,남,140578,3305396564.0,952.0,37834451.0,23513.0
2023,여주시,30대,여,175955,4690551055.0,1476.0,58372942.0,26658.0
2023,여주시,40대,남,270758,7732434695.0,1667.0,70292891.0,28558.0
2023,여주시,40대,여,355729,10421242953.0,2527.0,104816193.0,29295.0
2023,여주시,50대,남,249385,6592355933.0,1431.0,61417277.0,26434.0
2023,여주시,50대,여,230729,6590619845.0,1661.0,78513847.0,28564.0
2023,여주시,60대,남,136996,3848898821.0,828.0,38256023.0,28095.0
2023,여주시,60대,여,128852,3860003211.0,1063.0,45711125.0,29957.0
2023,여주시,70대,남,52132,1457172126.0,349.0,16032475.0,27952.0
2023,여주시,70대,여,37624,1085957003.0,316.0,12266654.0,28863.0
2023,여주시,80대 이상,남,7836,208579731.0,46.0,1818220.0,26618.0
2023,여주시,80대 이상,여,5688,168146332.0,52.0,1880054.0,29562.0
2023,연천군,10대,남,3582,71690250.0,56.0,3769950.0,20014.0
2023,연천군,10대,여,4808,95269987.0,58.0,1795294.0,19815.0
2023,연천군,20대,남,78632,1785876325.0,1129.0,63194701.0,22712.0
2023,연천군,20대,여,46392,1042435031.0,688.0,28822241.0,22470.0
2023,연천군,30대,남,93640,2254946864.0,1022.0,50638648.0,24081.0
2023,연천군,30대,여,65267,1705131314.0,857.0,29567143.0,26125.0
2023,연천군,40대,남,100409,2897997210.0,870.0,50377921.0,28862.0
2023,연천군,40대,여,116568,3336603223.0,1203.0,51028555.0,28624.0
2023,연천군,50대,남,101673,2647225134.0,937.0,53708455.0,26037.0
2023,연천군,50대,여,86186,2367322312.0,882.0,42128176.0,27468.0
2023,연천군,60대,남,66474,1836944233.0,557.0,32436395.0,27634.0
2023,연천군,60대,여,54575,1582191843.0,582.0,26577015.0,28991.0
2023,연천군,70대,남,16705,461885932.0,196.0,9733230.0,27650.0
2023,연천군,70대,여,15081,428866542.0,171.0,9696935.0,28438.0
2023,연천군,80대 이상,남,3755,120705794.0,62.0,3352855.0,32145.0
2023,연천군,80대 이상,여,4245,122874180.0,40.0,2168690.0,28946.0
2023,연천군,기타,-,156935,5026270653.0,1881.0,115294565.0,32028.0
2023,오산시,10대,남,23779,586157374.0,130.0,3812783.0,24650.0
2023,오산시,10대,여,23241,568792500.0,136.0,6253213.0,24474.0
2023,오산시,20대,남,153833,2672515646.0,974.0,23430328.0,17373.0
2023,오산시,20대,여,153733,3125447612.0,1248.0,35587049.0,20330.0
2023,오산시,30대,남,222796,5285402690.0,1583.0,52205195.0,23723.0
2023,오산시,30대,여,268852,7401479121.0,1973.0,81272852.0,27530.0
2023,오산시,40대,남,447879,14128239934.0,2914.0,129788459.0,31545.0
2023,오산시,40대,여,552971,16026493888.0,3543.0,158266661.0,28983.0
2023,오산시,50대,남,250573,5912385274.0,1268.0,44485910.0,23595.0
2023,오산시,50대,여,238683,5311002886.0,1420.0,52113480.0,22251.0
2023,오산시,60대,남,100606,2013742595.0,503.0,16145517.0,20016.0
2023,오산시,60대,여,109487,2350841074.0,705.0,22063087.0,21471.0
2023,오산시,70대,남,30181,631093331.0,142.0,5588858.0,20910.0
2023,오산시,70대,여,34413,731174792.0,229.0,6049872.0,21247.0
2023,오산시,80대 이상,남,5229,93845423.0,30.0,652760.0,17947.0
2023,오산시,80대 이상,여,5858,143849472.0,44.0,1118446.0,24556.0
2023,오산시,기타,-,21763,593337621.0,160.0,5669377.0,27264.0
2023,용인시,10대,남,155943,3906547243.0,887.0,56148563.0,25051.0
2023,용인시,10대,여,156598,3941243189.0,1017.0,55236273.0,25168.0
2023,용인시,20대,남,772178,13314865486.0,6320.0,223957336.0,17243.0
2023,용인시,20대,여,811950,15545145176.0,7319.0,244047185.0,19145.0
2023,용인시,30대,남,992973,25073140971.0,8898.0,515488806.0,25251.0
2023,용인시,30대,여,1428816,38914890877.0,11975.0,638725683.0,27236.0
2023,용인시,40대,남,1951095,66060576643.0,16357.0,944086255.0,33858.0
2023,용인시,40대,여,2980916,87997827040.0,22640.0,1132132699.0,29520.0
2023,용인시,50대,남,1120571,27751438191.0,7061.0,375012745.0,24765.0
2023,용인시,50대,여,1138622,26052484181.0,8335.0,333550797.0,22881.0
2023,용인시,60대,남,406891,8499687173.0,2928.0,153151811.0,20889.0
2023,용인시,60대,여,392799,9369787320.0,3266.0,136180525.0,23854.0
2023,용인시,70대,남,136293,3004861843.0,924.0,39704064.0,22047.0
2023,용인시,70대,여,137775,3273395925.0,1039.0,42855950.0,23759.0
2023,용인시,80대 이상,남,29602,622682184.0,220.0,7929648.0,21035.0
2023,용인시,80대 이상,여,23562,542932924.0,206.0,8971007.0,23043.0
2023,용인시,기타,-,202407,5782384460.0,1566.0,68249261.0,28568.0
2023,의왕시,10대,남,15799,299579424.0,60.0,1443756.0,18962.0
2023,의왕시,10대,여,15721,294832538.0,87.0,2577757.0,18754.0
2023,의왕시,20대,남,110949,1694094747.0,706.0,21901624.0,15269.0
2023,의왕시,20대,여,119672,2006290736.0,802.0,25125363.0,16765.0
2023,의왕시,30대,남,120204,2583672800.0,950.0,47260937.0,21494.0
2023,의왕시,30대,여,176314,4207430361.0,1203.0,56607068.0,23863.0
2023,의왕시,40대,남,190183,5323313661.0,1330.0,71444466.0,27990.0
2023,의왕시,40대,여,276361,7238295351.0,1992.0,86883194.0,26191.0
2023,의왕시,50대,남,138652,2838028578.0,931.0,39923992.0,20469.0
2023,의왕시,50대,여,203077,3867237000.0,1381.0,43628134.0,19043.0
2023,의왕시,60대,남,90534,1648655797.0,664.0,28330077.0,18210.0
2023,의왕시,60대,여,123541,2288504912.0,994.0,28697365.0,18524.0
2023,의왕시,70대,남,26058,466317022.0,230.0,9234650.0,17895.0
2023,의왕시,70대,여,25972,468538049.0,191.0,6447935.0,18040.0
2023,의왕시,80대 이상,남,3444,50616357.0,23.0,557960.0,14697.0
2023,의왕시,80대 이상,여,4178,73439811.0,43.0,2331100.0,17578.0
2023,의왕시,기타,-,12883,303997913.0,98.0,2648197.0,23597.0
2023,의정부시,10대,남,35392,837270368.0,225.0,10098204.0,23657.0
2023,의정부시,10대,여,41960,983402377.0,286.0,12102008.0,23437.0
2023,의정부시,20대,남,287231,4612870912.0,1706.0,38720202.0,16060.0
2023,의정부시,20대,여,313826,5848381137.0,2616.0,70076669.0,18636.0
2023,의정부시,30대,남,241695,5666651329.0,1493.0,61737123.0,23445.0
2023,의정부시,30대,여,347835,9405492645.0,2757.0,113406290.0,27040.0
2023,의정부시,40대,남,433567,13634536488.0,2527.0,116060855.0,31447.0
2023,의정부시,40대,여,654282,19961347445.0,4906.0,209080717.0,30509.0
2023,의정부시,50대,남,361514,7686342074.0,1853.0,61676709.0,21262.0
2023,의정부시,50대,여,430217,8584311888.0,2845.0,84827463.0,19953.0
2023,의정부시,60대,남,194447,3294378406.0,964.0,21282520.0,16942.0
2023,의정부시,60대,여,234132,4180692628.0,1360.0,38500289.0,17856.0
2023,의정부시,70대,남,61455,1073151329.0,312.0,7896900.0,17462.0
2023,의정부시,70대,여,71843,1250522475.0,399.0,11082913.0,17406.0
2023,의정부시,80대 이상,남,11653,200565523.0,65.0,2059550.0,17211.0
2023,의정부시,80대 이상,여,11645,213985037.0,78.0,2189709.0,18376.0
2023,의정부시,기타,-,42118,895568219.0,269.0,8980881.0,21263.0
2023,이천시,10대,남,33891,709054296.0,173.0,8524620.0,20922.0
2023,이천시,10대,여,29944,840169710.0,176.0,8661651.0,28058.0
2023,이천시,20대,남,229181,5432059078.0,1843.0,102985245.0,23702.0
2023,이천시,20대,여,219639,5678398725.0,1837.0,86483000.0,25853.0
2023,이천시,30대,남,439419,12567309119.0,4260.0,300933764.0,28600.0
2023,이천시,30대,여,524604,17113737260.0,4380.0,278055442.0,32622.0
2023,이천시,40대,남,687327,24748398012.0,5103.0,371364862.0,36007.0
2023,이천시,40대,여,807894,29025996173.0,5866.0,367401958.0,35928.0
2023,이천시,50대,남,481409,13543103906.0,3146.0,206232192.0,28132.0
2023,이천시,50대,여,446104,12827257174.0,3414.0,172645261.0,28754.0
2023,이천시,60대,남,227181,6065747812.0,1856.0,110011085.0,26700.0
2023,이천시,60대,여,203292,5831093028.0,1750.0,94423048.0,28683.0
2023,이천시,70대,남,47394,1286952222.0,356.0,17607165.0,27154.0
2023,이천시,70대,여,43221,1237076426.0,376.0,21573369.0,28622.0
2023,이천시,80대 이상,남,8080,194232686.0,56.0,2705478.0,24039.0
2023,이천시,80대 이상,여,6007,185868686.0,52.0,2876079.0,30942.0
2023,이천시,기타,-,180498,5666755486.0,1364.0,52697028.0,31395.0
2023,파주시,10대,남,72406,1848296980.0,348.0,14980870.0,25527.0
2023,파주시,10대,여,74636,2062884207.0,447.0,23593060.0,27639.0
2023,파주시,20대,남,475320,8651269084.0,2841.0,78383881.0,18201.0
2023,파주시,20대,여,457716,9189894095.0,3530.0,101870186.0,20078.0
2023,파주시,30대,남,943978,22498919825.0,5934.0,232938757.0,23834.0
2023,파주시,30대,여,906304,23564424572.0,6642.0,280840551.0,26001.0
2023,파주시,40대,남,1287655,37283741777.0,7531.0,332528813.0,28955.0
2023,파주시,40대,여,1328786,36877972362.0,8976.0,368223280.0,27753.0
2023,파주시,50대,남,914149,19796425244.0,4762.0,149904072.0,21656.0
2023,파주시,50대,여,709054,15321049058.0,4844.0,148012965.0,21608.0
2023,파주시,60대,남,390635,7852808499.0,2258.0,61789753.0,20103.0
2023,파주시,60대,여,276249,6363544971.0,2091.0,65480343.0,23036.0
2023,파주시,70대,남,83479,1851173939.0,544.0,16220950.0,22175.0
2023,파주시,70대,여,70169,1700232912.0,529.0,16929384.0,24231.0
2023,파주시,80대 이상,남,17902,360756994.0,120.0,4033310.0,20152.0
2023,파주시,80대 이상,여,18266,388676672.0,117.0,3153040.0,21279.0
2023,파주시,기타,-,856090,19303803748.0,5812.0,168431974.0,22549.0
2023,평택시,10대,남,60903,1449458918.0,307.0,15502260.0,23799.0
2023,평택시,10대,여,63602,1641494720.0,436.0,22829595.0,25809.0
2023,평택시,20대,남,493147,9085966333.0,3627.0,145948563.0,18424.0
2023,평택시,20대,여,455562,9251103569.0,4030.0,121350400.0,20307.0
2023,평택시,30대,남,894325,20504929866.0,7074.0,350262408.0,22928.0
2023,평택시,30대,여,818134,21425007609.0,6511.0,300223068.0,26188.0
2023,평택시,40대,남,1170029,33976120030.0,7622.0,390365841.0,29039.0
2023,평택시,40대,여,1167790,33666814971.0,8570.0,364974316.0,28830.0
2023,평택시,50대,남,797720,17677825922.0,4794.0,201989352.0,22160.0
2023,평택시,50대,여,639757,14205747618.0,4571.0,158699501.0,22205.0
2023,평택시,60대,남,342879,7248879258.0,2433.0,118928899.0,21141.0
2023,평택시,60대,여,296024,6810321910.0,2353.0,94878785.0,23006.0
2023,평택시,70대,남,76486,1726677170.0,546.0,25358422.0,22575.0
2023,평택시,70대,여,74085,1774164413.0,546.0,18967690.0,23948.0
2023,평택시,80대 이상,남,12056,275176794.0,72.0,2566435.0,22825.0
2023,평택시,80대 이상,여,13353,329879709.0,107.0,4001125.0,24705.0
2023,평택시,기타,-,673924,14442647934.0,4607.0,124198723.0,21431.0
2023,포천시,10대,남,7445,133960365.0,43.0,1198584.0,17993.0
2023,포천시,10대,여,9585,172466723.0,73.0,2471180.0,17993.0
2023,포천시,20대,남,101257,2123362015.0,1153.0,68545593.0,20970.0
2023,포천시,20대,여,83629,1867154091.0,955.0,44001121.0,22327.0
2023,포천시,30대,남,113389,2975920519.0,1816.0,130823297.0,26245.0
2023,포천시,30대,여,95517,2859066866.0,1263.0,68490415.0,29933.0
2023,포천시,40대,남,158769,4531469125.0,1616.0,109439540.0,28541.0
2023,포천시,40대,여,173168,5224366338.0,1668.0,80464603.0,30169.0
2023,포천시,50대,남,169877,4240584828.0,1405.0,89277104.0,24963.0
2023,포천시,50대,여,141029,3687874704.0,1439.0,81931542.0,26150.0
2023,포천시,60대,남,94699,2485979807.0,1001.0,72602655.0,26251.0
2023,포천시,60대,여,65522,1825313545.0,654.0,39378394.0,27858.0
2023,포천시,70대,남,16836,462118845.0,190.0,15023182.0,27448.0
2023,포천시,70대,여,10959,328739344.0,109.0,6114734.0,29997.0
2023,포천시,80대 이상,남,2619,86703884.0,24.0,2154500.0,33106.0
2023,포천시,80대 이상,여,2117,59764038.0,11.0,273101.0,28231.0
2023,포천시,기타,-,129160,4156969990.0,1041.0,49516050.0,32185.0
2023,하남시,10대,남,61148,1425968537.0,430.0,26855590.0,23320.0
2023,하남시,10대,여,65274,1656485631.0,443.0,24308215.0,25377.0
2023,하남시,20대,남,265746,4581961141.0,2342.0,118478956.0,17242.0
2023,하남시,20대,여,323015,6050795647.0,2807.0,125115752.0,18732.0
2023,하남시,30대,남,535105,12025299734.0,6455.0,499833880.0,22473.0
2023,하남시,30대,여,773849,17407192291.0,7252.0,450789721.0,22494.0
2023,하남시,40대,남,840881,23320145204.0,8598.0,654235925.0,27733.0
2023,하남시,40대,여,1154308,28828972978.0,10676.0,633908672.0,24975.0
2023,하남시,50대,남,464786,10733284999.0,5502.0,371072446.0,23093.0
2023,하남시,50대,여,544361,11670353520.0,5637.0,281323805.0,21439.0
2023,하남시,60대,남,310500,6603757181.0,4215.0,288555389.0,21268.0
2023,하남시,60대,여,421598,8707601165.0,4776.0,248370954.0,20654.0
2023,하남시,70대,남,142280,2893287731.0,1724.0,104093838.0,20335.0
2023,하남시,70대,여,154727,2951462015.0,1639.0,65109686.0,19075.0
2023,하남시,80대 이상,남,22707,427658743.0,223.0,8910678.0,18834.0
2023,하남시,80대 이상,여,27799,524776187.0,266.0,8949822.0,18878.0
2023,하남시,기타,-,14394,319209182.0,119.0,4609116.0,22177.0
2023,화성시,10대,남,183481,5768283680.0,829.0,70270801.0,31438.0
2023,화성시,10대,여,187048,6590044217.0,1288.0,84148479.0,35232.0
2023,화성시,20대,남,836759,15264476129.0,6221.0,275365418.0,18242.0
2023,화성시,20대,여,803471,16745648939.0,6899.0,246126581.0,20842.0
2023,화성시,30대,남,1738961,44061275512.0,13896.0,817598915.0,25338.0
2023,화성시,30대,여,2177161,59221050773.0,16584.0,888988896.0,27201.0
2023,화성시,40대,남,2675564,91344998921.0,17333.0,1136180990.0,34140.0
2023,화성시,40대,여,3326977,102000000000.0,24670.0,1347632945.0,30553.0
2023,화성시,50대,남,1238372,30855326234.0,7834.0,392269239.0,24916.0
2023,화성시,50대,여,1061085,24640566511.0,8039.0,310003440.0,23222.0
2023,화성시,60대,남,419385,8650253086.0,2965.0,130348992.0,20626.0
2023,화성시,60대,여,384913,9492046114.0,3423.0,137904765.0,24660.0
2023,화성시,70대,남,98710,2264292899.0,846.0,36746403.0,22939.0
2023,화성시,70대,여,96663,2463780199.0,957.0,33938353.0,25488.0
2023,화성시,80대 이상,남,16051,345320477.0,119.0,4847116.0,21514.0
2023,화성시,80대 이상,여,13738,358980560.0,118.0,4345786.0,26130.0
2023,화성시,기타,-,198560,6983256207.0,1595.0,83885804.0,35170.0
2022,가평군,10대,남,5784,137810151.0,62.0,2242930.0,23826.0
2022,가평군,10대,여,6303,153018795.0,62.0,3381558.0,24277.0
2022,가평군,20대,남,64436,1361977813.0,606.0,33067667.0,21137.0
2022,가평군,20대,여,54689,1228182078.0,694.0,28543455.0,22458.0
2022,가평군,30대,남,110560,2607782981.0,1421.0,87030663.0,23587.0
2022,가평군,30대,여,109079,2572210897.0,1295.0,57295467.0,23581.0
2022,가평군,40대,남,167210,4108172666.0,1470.0,91552821.0,24569.0
2022,가평군,40대,여,205682,4997618154.0,1929.0,73257428.0,24298.0
2022,가평군,50대,남,173077,4520699724.0,1606.0,117286141.0,26120.0
2022,가평군,50대,여,167582,4447382699.0,1614.0,90750496.0,26539.0
2022,가평군,60대,남,121845,3449814880.0,1396.0,110589109.0,28313.0
2022,가평군,60대,여,122661,3404315286.0,1275.0,67326052.0,27754.0
2022,가평군,70대,남,32853,958805470.0,376.0,26833798.0,29185.0
2022,가평군,70대,여,25506,657893200.0,219.0,12026890.0,25794.0
2022,가평군,80대 이상,남,4365,122005016.0,64.0,5152000.0,27951.0
2022,가평군,80대 이상,여,3557,110951808.0,30.0,1747210.0,31193.0
2022,가평군,기타,-,114452,3478667235.0,990.0,52278092.0,30394.0
2022,고양시,10대,남,167208,3342598621.0,861.0,36732465.0,19991.0
2022,고양시,10대,여,159040,3492809704.0,1049.0,46868647.0,21962.0
2022,고양시,20대,남,887348,12984370099.0,5576.0,132507814.0,14633.0
2022,고양시,20대,여,942628,15885507714.0,7759.0,211730972.0,16852.0
2022,고양시,30대,남,901579,17688334245.0,5954.0,215269658.0,19619.0
2022,고양시,30대,여,1273713,28361244741.0,9967.0,411758256.0,22267.0
2022,고양시,40대,남,1475638,36792833945.0,9247.0,396130247.0,24934.0
2022,고양시,40대,여,2179411,52351658891.0,15794.0,609260186.0,24021.0
2022,고양시,50대,남,1152717,22133348202.0,6347.0,196913949.0,19201.0
2022,고양시,50대,여,1337157,25093804933.0,10154.0,279251275.0,18767.0
2022,고양시,60대,남,506794,8495782111.0,3059.0,73093415.0,16764.0
2022,고양시,60대,여,485796,9126193545.0,4074.0,109756371.0,18786.0
2022,고양시,70대,남,101185,1760391119.0,685.0,17621520.0,17398.0
2022,고양시,70대,여,122957,2275372605.0,1064.0,26843705.0,18505.0
2022,고양시,80대 이상,남,20950,380602248.0,150.0,3921643.0,18167.0
2022,고양시,80대 이상,여,27119,488813806.0,213.0,5876738.0,18025.0
2022,고양시,기타,-,1,9500.0,0.0,0.0,9500.0
2022,고양시,기타,-,482514,9211321269.0,3496.0,94873064.0,19090.0
2022,과천시,10대,남,29199,657106436.0,169.0,10836299.0,22504.0
2022,과천시,10대,여,25645,651241370.0,164.0,10195132.0,25394.0
2022,과천시,20대,남,128685,1982058219.0,724.0,23331541.0,15402.0
2022,과천시,20대,여,128226,2230181921.0,914.0,28301735.0,17393.0
2022,과천시,30대,남,187286,3657332673.0,1396.0,78747481.0,19528.0
2022,과천시,30대,여,250512,5328032396.0,1899.0,82619255.0,21269.0
2022,과천시,40대,남,255397,6669592685.0,1827.0,94662166.0,26115.0
2022,과천시,40대,여,365158,8963535496.0,2728.0,117352440.0,24547.0
2022,과천시,50대,남,193881,4236419652.0,1319.0,61584807.0,21851.0
2022,과천시,50대,여,261278,5559722803.0,2139.0,74130178.0,21279.0
2022,과천시,60대,남,117096,2191324371.0,897.0,32203629.0,18714.0
2022,과천시,60대,여,136291,2817261322.0,1375.0,45061977.0,20671.0
2022,과천시,70대,남,26563,532748032.0,226.0,8139487.0,20056.0
2022,과천시,70대,여,33980,733646427.0,320.0,11713990.0,21591.0
2022,과천시,80대 이상,남,8642,172547804.0,91.0,4837570.0,19966.0
2022,과천시,80대 이상,여,11091,212204290.0,95.0,2245675.0,19133.0
2022,과천시,기타,-,149404,3033207885.0,1351.0,35562642.0,20302.0
2022,광명시,10대,남,64934,1608342586.0,336.0,20846100.0,24769.0
2022,광명시,10대,여,63907,1591474609.0,365.0,15390923.0,24903.0
2022,광명시,20대,남,264748,4247894698.0,1886.0,90824323.0,16045.0
2022,광명시,20대,여,280971,5285391496.0,2358.0,79647453.0,18811.0
2022,광명시,30대,남,377841,9902758821.0,4346.0,358538882.0,26209.0
2022,광명시,30대,여,595298,16545213528.0,5086.0,330609738.0,27793.0
2022,광명시,40대,남,752600,25624238383.0,6840.0,577347383.0,34048.0
