기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액
2022,연천군,40대,남,96557,2573280969.0,791.0,35640865.0,26650.0
2022,연천군,40대,여,102434,2850098108.0,1151.0,42111072.0,27824.0
2022,연천군,50대,남,85402,2169769067.0,558.0,26407077.0,25407.0
2022,연천군,50대,여,67230,1740611223.0,642.0,23024237.0,25890.0
2022,연천군,60대,남,46824,1277948755.0,357.0,16189718.0,27293.0
2022,연천군,60대,여,38413,1099465647.0,316.0,12517734.0,28622.0
2022,연천군,70대,남,9754,263554688.0,53.0,3074530.0,27020.0
2022,연천군,70대,여,9786,258078948.0,98.0,4267390.0,26372.0
2022,연천군,80대 이상,남,1982,53755013.0,22.0,812002.0,27122.0
2022,연천군,80대 이상,여,1648,50405887.0,20.0,1341110.0,30586.0
2022,연천군,기타,-,199413,6428800480.0,2160.0,112657925.0,32239.0
2022,오산시,10대,남,45552,1003701041.0,292.0,16154321.0,22034.0
2022,오산시,10대,여,48830,1088148393.0,361.0,17769717.0,22284.0
2022,오산시,20대,남,229809,4213594506.0,2422.0,133372238.0,18335.0
2022,오산시,20대,여,232533,4596328937.0,2611.0,112114734.0,19766.0
2022,오산시,30대,남,410714,9204747012.0,5298.0,358446659.0,22412.0
2022,오산시,30대,여,495225,11416480617.0,5118.0,259201315.0,23053.0
2022,오산시,40대,남,706702,18343570614.0,6964.0,432129365.0,25957.0
2022,오산시,40대,여,887295,20491889815.0,7822.0,363216297.0,23095.0
2022,오산시,50대,남,402361,8825853453.0,3736.0,228749978.0,21935.0
2022,오산시,50대,여,423299,8811169130.0,3855.0,167603783.0,20815.0
2022,오산시,60대,남,162610,3472595344.0,1717.0,106455669.0,21355.0
2022,오산시,60대,여,201943,4273311188.0,2033.0,98360694.0,21161.0
2022,오산시,70대,남,48219,1003043818.0,546.0,35322011.0,20802.0
2022,오산시,70대,여,59882,1220563311.0,535.0,22109559.0,20383.0
2022,오산시,80대 이상,남,10214,190006612.0,78.0,3517748.0,18603.0
2022,오산시,80대 이상,여,9161,198983166.0,83.0,4922197.0,21721.0
2022,오산시,기타,-,63169,1298619875.0,537.0,24167000.0,20558.0
2022,용인시,10대,남,197179,4406509470.0,1163.0,51223329.0,22348.0
2022,용인시,10대,여,191844,4584105101.0,1386.0,67320769.0,23895.0
2022,용인시,20대,남,851035,14255181040.0,7431.0,281382478.0,16750.0
2022,용인시,20대,여,902894,16780639572.0,9415.0,296421505.0,18585.0
2022,용인시,30대,남,1160423,28360362882.0,12893.0,745387583.0,24440.0
2022,용인시,30대,여,1665365,44115156017.0,16935.0,854667322.0,26490.0
2022,용인시,40대,남,2136299,66391057577.0,19448.0,1154124575.0,31078.0
2022,용인시,40대,여,3233894,89104662675.0,29276.0,1328113564.0,27553.0
2022,용인시,50대,남,1147118,26404483513.0,8696.0,462702642.0,23018.0
2022,용인시,50대,여,1128457,24585883750.0,9315.0,367760889.0,21787.0
2022,용인시,60대,남,387087,7883235208.0,3170.0,171603023.0,20366.0
2022,용인시,60대,여,370429,8719934408.0,3141.0,144799166.0,23540.0
2022,용인시,70대,남,125753,2669842111.0,973.0,48992650.0,21231.0
2022,용인시,70대,여,125595,2860250301.0,1014.0,43148446.0,22774.0
2022,용인시,80대 이상,남,26715,533486692.0,202.0,6884695.0,19970.0
2022,용인시,80대 이상,여,22346,482331396.0,183.0,10032445.0,21585.0
2022,용인시,기타,-,432957,10622789327.0,3417.0,122166725.0,24535.0
2022,의왕시,10대,남,24559,491410439.0,117.0,3368854.0,20009.0
2022,의왕시,10대,여,24912,442152089.0,147.0,4262403.0,17749.0
2022,의왕시,20대,남,175993,2773693248.0,1314.0,50867352.0,15760.0
2022,의왕시,20대,여,175921,3087225508.0,1407.0,50952388.0,17549.0
2022,의왕시,30대,남,225776,5119819298.0,2619.0,188708409.0,22677.0
2022,의왕시,30대,여,306910,7382602682.0,2528.0,128092277.0,24055.0
2022,의왕시,40대,남,318471,8574604891.0,2874.0,200566004.0,26924.0
2022,의왕시,40대,여,468236,11603601675.0,3499.0,166163421.0,24782.0
2022,의왕시,50대,남,217431,4756364730.0,1843.0,119142090.0,21875.0
2022,의왕시,50대,여,332484,6621352365.0,2616.0,105293077.0,19915.0
2022,의왕시,60대,남,131178,2632042590.0,1274.0,80116648.0,20065.0
2022,의왕시,60대,여,181921,3556525876.0,1602.0,59702031.0,19550.0
2022,의왕시,70대,남,28726,551076019.0,251.0,11457115.0,19184.0
2022,의왕시,70대,여,36899,694399004.0,301.0,10492076.0,18819.0
2022,의왕시,80대 이상,남,5426,85953759.0,34.0,1431319.0,15841.0
2022,의왕시,80대 이상,여,6221,113753484.0,71.0,2733370.0,18285.0
2022,의왕시,기타,-,67155,1335183874.0,505.0,19996554.0,19882.0
2022,의정부시,10대,남,56664,1197090075.0,297.0,9855537.0,21126.0
2022,의정부시,10대,여,63986,1395707325.0,465.0,15340235.0,21813.0
2022,의정부시,20대,남,398150,6313709800.0,2491.0,61168265.0,15858.0
2022,의정부시,20대,여,424129,7864429812.0,3665.0,98810085.0,18543.0
2022,의정부시,30대,남,397304,8697909167.0,3031.0,115617967.0,21892.0
2022,의정부시,30대,여,554902,14004311058.0,4660.0,173345550.0,25237.0
2022,의정부시,40대,남,692525,19161344212.0,4284.0,174797846.0,27669.0
2022,의정부시,40대,여,1033621,27964337135.0,7665.0,293163087.0,27055.0
2022,의정부시,50대,남,545323,10804142751.0,2849.0,88834185.0,19812.0
2022,의정부시,50대,여,628077,12294945615.0,4091.0,113695077.0,19576.0
2022,의정부시,60대,남,257000,4399076863.0,1372.0,39370903.0,17117.0
2022,의정부시,60대,여,303102,5571404861.0,1883.0,52450014.0,18381.0
2022,의정부시,70대,남,74567,1285234290.0,441.0,12892652.0,17236.0
2022,의정부시,70대,여,88738,1566662317.0,545.0,12584142.0,17655.0
2022,의정부시,80대 이상,남,12327,235434994.0,78.0,1635656.0,19099.0
2022,의정부시,80대 이상,여,13653,256301885.0,83.0,3164891.0,18773.0
2022,의정부시,기타,-,371787,7268684831.0,2302.0,63797685.0,19551.0
2022,이천시,10대,남,32159,563567651.0,191.0,9860025.0,17524.0
2022,이천시,10대,여,35244,864419360.0,251.0,11817285.0,24527.0
2022,이천시,20대,남,270522,6163231852.0,2799.0,171684277.0,22783.0
2022,이천시,20대,여,241264,6019521873.0,2495.0,121848622.0,24950.0
2022,이천시,30대,남,468908,12964528907.0,5236.0,375833098.0,27648.0
2022,이천시,30대,여,494196,15775994729.0,4725.0,292934157.0,31923.0
2022,이천시,40대,남,702221,23418255679.0,5987.0,452046310.0,33349.0
2022,이천시,40대,여,783498,26878527475.0,6610.0,384153408.0,34306.0
2022,이천시,50대,남,476945,12966322682.0,4038.0,287704636.0,27186.0
2022,이천시,50대,여,404734,11148353906.0,3395.0,179371150.0,27545.0
2022,이천시,60대,남,200023,5315493913.0,1794.0,119547570.0,26574.0
2022,이천시,60대,여,165862,4642759935.0,1509.0,82510519.0,27992.0
2022,이천시,70대,남,36697,1052700171.0,417.0,31411002.0,28686.0
2022,이천시,70대,여,32286,920524197.0,283.0,15933893.0,28512.0
2022,이천시,80대 이상,남,5958,161805991.0,55.0,2816460.0,27158.0
2022,이천시,80대 이상,여,4252,128439388.0,33.0,1623384.0,30207.0
2022,이천시,기타,-,338519,11261164376.0,2940.0,255913291.0,33266.0
2022,파주시,10대,남,70175,1555461153.0,316.0,13112805.0,22165.0
2022,파주시,10대,여,74311,1787987317.0,464.0,24030525.0,24061.0
2022,파주시,20대,남,379248,6760277622.0,2561.0,79109209.0,17825.0
2022,파주시,20대,여,383029,8053881165.0,3407.0,112206465.0,21027.0
2022,파주시,30대,남,670120,17642919624.0,5337.0,292874575.0,26328.0
2022,파주시,30대,여,825430,23874204960.0,7265.0,374255842.0,28923.0
2022,파주시,40대,남,1010162,30958249014.0,7081.0,392589104.0,30647.0
2022,파주시,40대,여,1289456,37542670462.0,10309.0,452804005.0,29115.0
2022,파주시,50대,남,585467,13284733868.0,3240.0,136378188.0,22691.0
2022,파주시,50대,여,516638,11766881062.0,3841.0,133373464.0,22776.0
2022,파주시,60대,남,205766,4431939994.0,1279.0,47441405.0,21539.0
2022,파주시,60대,여,165150,3957399466.0,1211.0,42144942.0,23962.0
2022,파주시,70대,남,42039,948945831.0,276.0,10160387.0,22573.0
2022,파주시,70대,여,38324,926049269.0,285.0,9589817.0,24164.0
2022,파주시,80대 이상,남,9273,182790567.0,72.0,1539880.0,19712.0
2022,파주시,80대 이상,여,10317,217636125.0,57.0,1187600.0,21095.0
2022,파주시,기타,-,193425,5620156997.0,1473.0,57608877.0,29056.0
2022,평택시,10대,남,75098,1596892931.0,411.0,16539760.0,21264.0
2022,평택시,10대,여,69859,1600583756.0,569.0,17978709.0,22912.0
2022,평택시,20대,남,485425,8963351127.0,4175.0,167293019.0,18465.0
2022,평택시,20대,여,465375,9537656472.0,4530.0,140204790.0,20495.0
2022,평택시,30대,남,761700,17327469483.0,7049.0,324468991.0,22748.0
2022,평택시,30대,여,853524,21788396200.0,8424.0,349193559.0,25528.0
2022,평택시,40대,남,1022825,28563766568.0,7476.0,365667985.0,27926.0
2022,평택시,40대,여,1170394,31502776344.0,10087.0,393332424.0,26916.0
2022,평택시,50대,남,621485,13724042724.0,3752.0,155430039.0,22083.0
2022,평택시,50대,여,565914,12710107612.0,4203.0,150595975.0,22459.0
2022,평택시,60대,남,221619,5001833452.0,1531.0,76646069.0,22570.0
2022,평택시,60대,여,228460,5546995288.0,1677.0,69620506.0,24280.0
2022,평택시,70대,남,51631,1217623436.0,352.0,15580090.0,23583.0
2022,평택시,70대,여,52003,1301387790.0,373.0,13375912.0,25025.0
2022,평택시,80대 이상,남,6103,146012952.0,45.0,1479407.0,23925.0
2022,평택시,80대 이상,여,9163,251366112.0,81.0,2385915.0,27433.0
2022,평택시,기타,-,280003,7790299738.0,1963.0,70106766.0,27822.0
2022,포천시,10대,남,9531,138536981.0,86.0,4833578.0,14535.0
2022,포천시,10대,여,11024,180236770.0,89.0,2259405.0,16349.0
2022,포천시,20대,남,131098,2622106878.0,1308.0,63461827.0,20001.0
2022,포천시,20대,여,96358,2135227319.0,1136.0,44652125.0,22159.0
2022,포천시,30대,남,151641,3726718138.0,1715.0,101779119.0,24576.0
2022,포천시,30대,여,129778,3580468919.0,1574.0,69292357.0,27589.0
2022,포천시,40대,남,205609,5522803215.0,1771.0,97777331.0,26861.0
2022,포천시,40대,여,235504,6429819719.0,2157.0,85496113.0,27302.0
2022,포천시,50대,남,209055,5175371739.0,1562.0,86940615.0,24756.0
2022,포천시,50대,여,162992,4202014622.0,1444.0,70701277.0,25780.0
2022,포천시,60대,남,99194,2525674225.0,849.0,56195207.0,25462.0
2022,포천시,60대,여,67343,1882317136.0,632.0,35301071.0,27951.0
2022,포천시,70대,남,15330,412897712.0,166.0,11592541.0,26934.0
2022,포천시,70대,여,10952,300515875.0,113.0,5321847.0,27439.0
2022,포천시,80대 이상,남,2421,78548894.0,20.0,1364230.0,32445.0
2022,포천시,80대 이상,여,2345,65908638.0,14.0,500160.0,28106.0
2022,포천시,기타,-,301750,8792968732.0,2386.0,97834671.0,29140.0
2022,하남시,10대,남,93275,2545432195.0,794.0,57631271.0,27290.0
2022,하남시,10대,여,96207,2816882089.0,817.0,52773318.0,29279.0
2022,하남시,20대,남,388143,7185678201.0,4001.0,225286099.0,18513.0
2022,하남시,20대,여,454742,9333130230.0,4532.0,221007910.0,20524.0
2022,하남시,30대,남,886104,22948054775.0,13356.0,1181139384.0,25898.0
2022,하남시,30대,여,1247041,32332299120.0,14359.0,996980087.0,25927.0
2022,하남시,40대,남,1348698,41427174097.0,17355.0,1488864774.0,30716.0
2022,하남시,40대,여,1780540,48937948260.0,19858.0,1258478499.0,27485.0
2022,하남시,50대,남,644071,16746648265.0,8853.0,733466925.0,26001.0
2022,하남시,50대,여,775271,18476253378.0,9339.0,566954305.0,23832.0
2022,하남시,60대,남,418736,10133460701.0,6767.0,555441747.0,24200.0
2022,하남시,60대,여,562190,13326991125.0,7467.0,445283168.0,23705.0
2022,하남시,70대,남,158916,3723407049.0,2109.0,145489009.0,23430.0
2022,하남시,70대,여,174583,3838445890.0,2204.0,103519576.0,21986.0
2022,하남시,80대 이상,남,24229,519573556.0,258.0,13419224.0,21444.0
2022,하남시,80대 이상,여,28248,618676084.0,325.0,16276213.0,21902.0
2022,하남시,기타,-,113551,2415378278.0,1166.0,52887668.0,21271.0
2022,화성시,10대,남,190354,5818657663.0,1083.0,72108264.0,30568.0
2022,화성시,10대,여,184634,6217839469.0,1294.0,91611464.0,33677.0
2022,화성시,20대,남,846655,15033959458.0,6628.0,283757018.0,17757.0
2022,화성시,20대,여,806721,16364293680.0,7298.0,265757964.0,20285.0
2022,화성시,30대,남,1850348,45424204681.0,15569.0,914155065.0,24549.0
2022,화성시,30대,여,2349937,62622849325.0,19703.0,1000070196.0,26649.0
2022,화성시,40대,남,2880040,92228744502.0,20244.0,1281509682.0,32023.0
2022,화성시,40대,여,3434134,100000000000.0,26373.0,1372962396.0,29238.0
2022,화성시,50대,남,1218332,29144145498.0,8176.0,439844074.0,23921.0
2022,화성시,50대,여,1004718,22455698208.0,7940.0,301906503.0,22350.0
2022,화성시,60대,남,374633,7733099425.0,2865.0,141309526.0,20642.0
2022,화성시,60대,여,342850,8181872483.0,3225.0,134387740.0,23864.0
2022,화성시,70대,남,81970,1890619033.0,680.0,37519640.0,23065.0
2022,화성시,70대,여,76979,1898201746.0,741.0,25674342.0,24659.0
2022,화성시,80대 이상,남,12699,271757178.0,121.0,4768879.0,21400.0
2022,화성시,80대 이상,여,11250,271062155.0,99.0,4658417.0,24094.0
2022,화성시,기타,-,16027,462638960.0,253.0,15111369.0,28866.0
2021,과천시,10대,남,27796,658285251.0,191.0,9227596.0,23683.0
2021,과천시,10대,여,25118,575219541.0,187.0,7065360.0,22901.0
2021,과천시,20대,남,121184,1999126503.0,953.0,42148133.0,16497.0
2021,과천시,20대,여,115843,2157410384.0,1023.0,38344679.0,18624.0
2021,과천시,30대,남,137209,2797145532.0,1487.0,102382640.0,20386.0
2021,과천시,30대,여,195432,4260758776.0,1928.0,91731063.0,21802.0
2021,과천시,40대,남,213371,5484405434.0,1991.0,113204283.0,25704.0
2021,과천시,40대,여,318752,7807448665.0,2811.0,124135086.0,24494.0
2021,과천시,50대,남,163884,3672607003.0,1661.0,75866072.0,22410.0
2021,과천시,50대,여,234044,5070268245.0,2473.0,93578437.0,21664.0
2021,과천시,60대,남,86227,1655301834.0,857.0,39144266.0,19197.0
2021,과천시,60대,여,100652,2142234642.0,1369.0,53376643.0,21284.0
2021,과천시,70대,남,18981,369274296.0,193.0,7250784.0,19455.0
2021,과천시,70대,여,26301,554588235.0,339.0,1106214.0,21086.0
2021,과천시,80대 이상,남,5033,109870055.0,78.0,2814592.0,21830.0
2021,과천시,80대 이상,여,7148,136961499.0,75.0,1804249.0,19161.0
2021,과천시,기타,남,1005,23365283.0,16.0,828136.0,23249.0
2021,과천시,기타,여,161393,3749229390.0,1917.0,72067724.0,23230.0
2021,광명시,10대,남,87776,1466838268.0,417.0,17018774.0,16711.0
2021,광명시,10대,여,80636,1453192003.0,524.0,18150321.0,18022.0
2021,광명시,20대,남,376022,5636994428.0,2165.0,79196776.0,14991.0
2021,광명시,20대,여,371855,6500336934.0,2639.0,82633241.0,17481.0
2021,광명시,30대,남,384187,8824504695.0,3358.0,214303215.0,22969.0
2021,광명시,30대,여,616756,15109680695.0,4948.0,245030104.0,24499.0
2021,광명시,40대,남,778649,23097713328.0,5927.0,377675016.0,29664.0
2021,광명시,40대,여,1168411,32467097786.0,8655.0,451339993.0,27787.0
2021,광명시,50대,남,416411,9260819353.0,2692.0,134993480.0,22240.0
2021,광명시,50대,여,497970,9632761393.0,3588.0,123540275.0,19344.0
2021,광명시,60대,남,164158,2877758280.0,1115.0,42398506.0,17530.0
2021,광명시,60대,여,242341,4284725848.0,1755.0,60247917.0,17681.0
2021,광명시,70대,남,45824,745217480.0,288.0,7732850.0,16263.0
2021,광명시,70대,여,55113,961319433.0,400.0,11578153.0,17443.0
2021,광명시,80대 이상,남,6317,115000178.0,46.0,911057.0,18205.0
2021,광명시,80대 이상,여,8869,174880736.0,83.0,3682310.0,19718.0
2021,광명시,기타,기타,5712,100941802.0,40.0,1168312.0,17672.0
2021,광명시,기타,기타,912203,16971927041.0,6819.0,183748194.0,18605.0
2021,광주시,10대,남,105835,1669945087.0,584.0,23003222.0,15779.0
2021,광주시,10대,여,104301,1886092961.0,754.0,24227412.0,18083.0
2021,광주시,20대,남,606597,10976497732.0,5186.0,268638042.0,18095.0
2021,광주시,20대,여,567251,11307969777.0,5110.0,215861791.0,19935.0
2021,광주시,30대,남,929202,20295389912.0,9100.0,547186591.0,21842.0
2021,광주시,30대,여,1182549,26601934419.0,10698.0,505776900.0,22495.0
2021,광주시,40대,남,1443459,35175442499.0,13235.0,725728706.0,24369.0
2021,광주시,40대,여,1707811,40402016347.0,14637.0,625357859.0,23657.0
2021,광주시,50대,남,933387,21542284905.0,8639.0,503489240.0,23080.0
2021,광주시,50대,여,998715,23131674511.0,9459.0,421862424.0,23161.0
2021,광주시,60대,남,491087,11502782510.0,5576.0,328487012.0,23423.0
2021,광주시,60대,여,532762,12314403383.0,5643.0,249246435.0,23114.0
2021,광주시,70대,남,138036,3196611893.0,1674.0,99778765.0,23158.0
2021,광주시,70대,여,147923,3293450351.0,1550.0,58547356.0,22265.0
2021,광주시,80대 이상,남,22287,502147566.0,233.0,9994461.0,22531.0
2021,광주시,80대 이상,여,23086,528156296.0,220.0,8865180.0,22878.0
2021,광주시,기타,-,20651,413750601.0,135.0,5036444.0,20035.0
2021,광주시,기타,-,1310909,31665419871.0,11970.0,470522609.0,24155.0
2021,구리시,10대,남,40592,584399052.0,211.0,7834375.0,14397.0
2021,구리시,10대,여,38015,608970775.0,266.0,8952617.0,16019.0
2021,구리시,20대,남,288564,4136220781.0,1593.0,38752476.0,14334.0
2021,구리시,20대,여,264769,4839329287.0,2072.0,57664222.0,18278.0
2021,구리시,30대,남,249358,5485672139.0,1692.0,74105910.0,21999.0
2021,구리시,30대,여,400275,10046535732.0,3179.0,156859633.0,25099.0
2021,구리시,40대,남,474044,13710747295.0,3207.0,156355533.0,28923.0
2021,구리시,40대,여,762175,22759645728.0,6119.0,303703244.0,29861.0
2021,구리시,50대,남,298537,6863095637.0,1914.0,64967969.0,22989.0
2021,구리시,50대,여,357095,7724080224.0,2748.0,84755749.0,21630.0
2021,구리시,60대,남,126517,2313061196.0,963.0,24098720.0,18283.0
2021,구리시,60대,여,137790,2834457970.0,1233.0,34229884.0,20571.0
2021,구리시,70대,남,32963,597974327.0,241.0,8721008.0,18141.0
2021,구리시,70대,여,43746,898915545.0,471.0,14213324.0,20549.0
2021,구리시,80대 이상,남,7152,122428208.0,58.0,1095800.0,17118.0
2021,구리시,80대 이상,여,7635,153392134.0,55.0,1437212.0,20091.0
2021,구리시,기타,-,491908,10065025606.0,4113.0,109231683.0,38674.0
2021,김포시,10대,남,64685,2260201098.0,,,
2021,김포시,10대,여,83077,2857274198.0,,,
2021,김포시,20대,남,442989,8788841066.0,,,
2021,김포시,20대,여,552128,12260561988.0,,,
2021,김포시,30대,남,865624,24839979088.0,,,
2021,김포시,30대,여,1661505,48675430120.0,,,
2021,김포시,40대,남,1547371,57798822655.0,,,
2021,김포시,40대,여,2759899,91796518383.0,,,
2021,김포시,50대,남,730793,22447057222.0,,,
2021,김포시,50대,여,1008919,27714174329.0,,,
2021,김포시,60대,남,264990,6722714044.0,,,
2021,김포시,60대,여,346867,9927730713.0,,,
2021,김포시,70대,남,58773,1632365516.0,,,
2021,김포시,70대,여,64290,1986045884.0,,,
2021,김포시,80대 이상,남,7107,212136579.0,,,
2021,김포시,80대 이상,여,7564,250394001.0,,,
2021,김포시,80대 이상,남,132,2019260.0,,,
2021,김포시,80대 이상,여,686,14782350.0,,,
2021,김포시,기타,미분류,28300,840932720.0,,,
2021,동두천시,10대,남,8182,157977624.0,62.0,1846539.0,19308.0
2021,동두천시,10대,여,10780,176042301.0,89.0,1697155.0,16330.0
2021,동두천시,20대,남,99702,1819379133.0,773.0,34627717.0,18248.0
2021,동두천시,20대,여,96390,1930782809.0,738.0,25655314.0,20031.0
2021,동두천시,30대,남,104535,2188728630.0,901.0,48696616.0,20938.0
2021,동두천시,30대,여,137758,3145015322.0,1229.0,51171031.0,22830.0
2021,동두천시,40대,남,173054,4104982344.0,1196.0,57180189.0,23721.0
2021,동두천시,40대,여,201907,4856498266.0,1668.0,57111928.0,24053.0
2021,동두천시,50대,남,150952,3136122105.0,1111.0,50964217.0,20776.0
2021,동두천시,50대,여,130185,2840004436.0,959.0,35557486.0,21815.0
2021,동두천시,60대,남,68235,1394673176.0,525.0,27106198.0,20439.0
2021,동두천시,60대,여,58556,1326306145.0,493.0,18814219.0,22650.0
2021,동두천시,70대,남,21462,439427504.0,195.0,10054895.0,20475.0
2021,동두천시,70대,여,21384,461018375.0,172.0,4454286.0,21559.0
2021,동두천시,80대 이상,남,2977,59876088.0,19.0,531455.0,20113.0
2021,동두천시,80대 이상,여,5473,120837583.0,56.0,1688050.0,22079.0
2021,동두천시,기타,-,2195,47333543.0,9.0,181750.0,21564.0
2021,동두천시,기타,-,271558,6032641834.0,2180.0,65243436.0,22215.0
2021,부천시,10대,남,180730,2864841040.0,,,
2021,부천시,10대,여,184550,3181212626.0,,,
2021,부천시,20대,남,1455593,19557849993.0,,,
2021,부천시,20대,여,1446356,22246880179.0,,,
2021,부천시,30대,남,1448879,25198151593.0,,,
2021,부천시,30대,여,1813582,34373321794.0,,,
2021,부천시,40대,남,1962854,42892680597.0,,,
2021,부천시,40대,여,2737440,57879707842.0,,,
2021,부천시,50대,남,1408377,24336441294.0,,,
2021,부천시,50대,여,2034938,32837773618.0,,,
2021,부천시,60대,남,730444,11366922477.0,,,
2021,부천시,60대,여,1057327,16659437991.0,,,
2021,부천시,70대,남,170212,2687957665.0,,,
2021,부천시,70대,여,230123,3700428164.0,,,
2021,부천시,80대 이상,남,21781,372462813.0,,,
2021,부천시,80대 이상,여,38939,663822598.0,,,
